id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,Image5,chart_link
1,SRK0001GS,Kayu Batu,Eusideroxylon zwageri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,40,14,13,Mineral,-,-0.0387557,101.404770700000,"147,861094","0,035",,,,Fahrizal,28/9/2021 14:57,200000,"2398,88",-,Approach 5,media/SRK_1_1.jpg,media/SRK_2_1.jpg,media/SRK_3_1.jpg,media/SRK_4_1.jpg,adopsipohonriau/1,https://www.adopsipohonriau.org/data-tree/47
2,SRK0002GS,Sendok Sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,15,13,Mineral,-,-0.0386325,101.404566400000,"52,10017904","0,035",,,,Effendi,29/9/2021 8:05,200000,"1701,56",-,Approach 5,media/SRK_1_2.jpg,media/SRK_2_2.jpg,media/SRK_3_2.jpg,media/SRK_4_2.jpg,adopsipohonriau/2,
3,SRK0003GS,Sendok Sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,40,17,13,Mineral,-,-0.0385649,101.404714400000,"53,76889647","0,035",,,,Hermes,29/9/2021 8:13,200000,"1243,75",-,Approach 5,media/SRK_1_3.jpg,media/SRK_2_3.jpg,media/SRK_3_3.jpg,media/SRK_4_3.jpg,adopsipohonriau/3,
4,SRK0004GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,20,10,13,Mineral,-,-0.03866,101.404726700000,"62,56588904","0,035",,,,Effendi,29/9/2021 8:23,50000,"306,17",-,Approach 5,media/SRK_1_4.jpg,media/SRK_2_4.jpg,media/SRK_3_4.jpg,media/SRK_4_4.jpg,adopsipohonriau/4,
5,SRK0005GS,Simpur,Dillenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,31,15,13,Mineral,-,-0.038541,101.4047466,"67,15302862","0,035",,,,Hermes,29/9/2021 8:29,50000,"1170,32",-,Approach 5,media/SRK_1_5.jpg,media/SRK_2_5.jpg,media/SRK_3_5.jpg,media/SRK_4_5.jpg,adopsipohonriau/5,
6,SRK0006GS,Petatal,ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,Data deficent,20,9,13,Mineral,-,-0.0385102,101.404777400000,"71,89708611","0,035",,,,Effendi,29/9/2021 8:35,50000,"385,26",-,Approach 5,media/SRK_1_6.jpg,media/SRK_2_6.jpg,media/SRK_3_6.jpg,media/SRK_4_6.jpg,adopsipohonriau/6,
7,SRK0007GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,35,12,13,Mineral,-,-0.0385336,101.404844900000,"76,31570556","0,036",,,,Hermes,29/9/2021 8:42,50000,"715,37",-,Approach 5,media/SRK_1_7.jpg,media/SRK_2_7.jpg,media/SRK_3_7.jpg,media/SRK_4_7.jpg,adopsipohonriau/7,
8,SRK0008GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,50,15,13,Mineral,-,-0.0387782,101.405000000000,"37,0167738","0,036",,,,Effendi,29/9/2021 8:48,200000,"2760,3",-,Approach 5,media/SRK_1_8.jpg,media/SRK_2_8.jpg,media/SRK_3_8.jpg,media/SRK_4_8.jpg,adopsipohonriau/8,
9,SRK0009GS,Sendok Sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43,17,13,Mineral,-,-0.0389147,101.404885000000,"70,602647","0,035",,,,Hermes,29/9/2021 8:57,200000,"1432,32",-,Approach 5,media/SRK_1_9.jpg,media/SRK_2_9.jpg,media/SRK_3_9.jpg,media/SRK_4_9.jpg,adopsipohonriau/9,
10,SRK0010GS,Jambu Jambu,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,86,20,13,Mineral,-,-0.0384548,101.404589200000,"217,4457017","0,035",,,,Effendi,29/9/2021 9:03,200000,"12772,87",-,Approach 5,media/SRK_1_10.jpg,media/SRK_2_10.jpg,media/SRK_3_10.jpg,media/SRK_4_10.jpg,adopsipohonriau/10,
11,SRK0011GS,Pasir Pasir,Guettarda speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,18,16,13,Mineral,-,-0.0384702,101.404620900000,"68,0860608","0,035",,,,Fahrizal,29/09/2021 9:22,50000,"436,15",-,Approach 5,media/SRK_1_11.jpg,media/SRK_2_11.jpg,media/SRK_3_11.jpg,media/SRK_4_11.jpg,adopsipohonriau/11,
12,SRK0012GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,20,8,13,Mineral,-,-0.0386265,101.404634800000,"74,91774309","0,035",,,,Farizal,29/09/2021 9:29,50000,"249,88",-,Approach 5,media/SRK_1_12.jpg,media/SRK_2_12.jpg,media/SRK_3_12.jpg,media/SRK_4_12.jpg,adopsipohonriau/12,
13,SRK0013GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,12,9,13,Mineral,-,-0.0386459,101.404694800000,"73,29606651","0,035",,,,Fahrizal,29/09/2021 9:35,50000,"103,42",-,Approach 5,media/SRK_1_13.jpg,media/SRK_2_13.jpg,media/SRK_3_13.jpg,media/SRK_4_13.jpg,adopsipohonriau/13,
14,SRK0014GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,13,10,13,Mineral,-,-0.0382588,101.404780400000,"61,42016402","0,036",,,,Fahrizal,29/09/2021 9:46,50000,"86,63",-,Approach 5,media/SRK_1_14.jpg,media/SRK_2_14.jpg,media/SRK_3_14.jpg,media/SRK_4_14.jpg,adopsipohonriau/14,
15,SRK0015GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,18,8,13,Mineral,-,-0.0383883,101.404730000000,"45,05414024","0,035",,,,Fahrizal,29/09/2021 9:51,50000,"131,5",-,Approach 5,media/SRK_1_15.jpg,media/SRK_2_15.jpg,media/SRK_3_15.jpg,media/SRK_4_15.jpg,adopsipohonriau/15,
16,SRK0016GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,30,10,13,Mineral,-,-0.0384584,101.404834500000,"23,52216587","0,036",,,,Fahrizal,29/09/2021 9:57,50000,"443,17",-,Approach 5,media/SRK_1_16.jpg,media/SRK_2_16.jpg,media/SRK_3_16.jpg,media/SRK_4_16.jpg,adopsipohonriau/16,
17,SRK0017GS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,Conservation dependent,20,15,13,Mineral,-,-0.0384907,101.404865200000,"31,06653583","0,036",,,,Fahrizal,29/09/2021 10:00,50000,"653,72",-,Approach 5,media/SRK_1_17.jpg,media/SRK_2_17.jpg,media/SRK_3_17.jpg,media/SRK_4_17.jpg,adopsipohonriau/17,
18,SRK0018GS,Mendarahan,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,33,25,13,Mineral,-,-0.0385898,101.404566000000,"37,16099268","0,035",,,,Fahrizal,29/09/2021 10:08,50000,"1645,05",-,Approach 5,media/SRK_1_18.jpg,media/SRK_2_18.jpg,media/SRK_3_18.jpg,media/SRK_4_18.jpg,adopsipohonriau/18,
19,SRK0019GS,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,60,30,13,Mineral,-,-0.0385222,101.404850000000,"26,62263457","0,036",,,,Fahrizal,29/09/2021 10:14,200000,"10978,44",-,Approach 5,media/SRK_1_19.jpg,media/SRK_2_19.jpg,media/SRK_3_19.jpg,media/SRK_4_19.jpg,adopsipohonriau/19,
20,SRK0020GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,65,30,13,Mineral,-,-0.0383955,101.404664300000,"36,95807869","0,035",,,,Fahrizl,29/09/2021 10:19,200000,"9061,05",-,Approach 5,media/SRK_1_20.jpg,media/SRK_2_20.jpg,media/SRK_3_20.jpg,media/SRK_4_20.jpg,adopsipohonriau/20,
21,SRK0021GS,Pasir Pasir,Guettarda speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,27,6,13,Mineral,-,-0.038512,101.4049903,"24,1801425","0,036",,,,Fahrizal,29/09/2021 10:24,50000,"369,5",-,Approach 5,media/SRK_1_21.jpg,media/SRK_2_21.jpg,media/SRK_3_21.jpg,media/SRK_4_21.jpg,adopsipohonriau/21,
22,SRK0022GS,Kempas,Koompassia malaccensis,Pohon Muda,icon/young_tree.svg,Conservation dependent,32,12,13,Mineral,-,-0.038408,101.4048563,"36,92611267","0,036",,,,Fahrizal,29/09/2021 10:28,50000,"1315,99",-,Approach 5,media/SRK_1_22.jpg,media/SRK_2_22.jpg,media/SRK_3_22.jpg,media/SRK_4_22.jpg,adopsipohonriau/22,
23,SRK0023GS,Pisang Pisang,Alphonsea spp,Pohon Muda,icon/young_tree.svg,Least Concern,20,15,13,Mineral,-,-0.0384453,101.404707900000,"43,01684896","0,035",,,,Fahrizal,29/09/2021 10:33,50000,"560,66",-,Approach 5,media/SRK_1_23.jpg,media/SRK_2_23.jpg,media/SRK_3_23.jpg,media/SRK_4_23.jpg,adopsipohonriau/23,
24,SRK0024GS,Kabau,Archidendron Bubalinum,Pohon Muda,icon/young_tree.svg,-,19,20,13,Mineral,-,-0.0385431,101.404905000000,"31,9813481","0,036",,,,Fahrizal,29/09/2021 10:36,50000,"394,23",-,Approach 5,media/SRK_1_24.jpg,media/SRK_2_24.jpg,media/SRK_3_24.jpg,media/SRK_4_24.jpg,adopsipohonriau/24,
25,SRK0025GS,Pasir Pasir,Guettarda speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,32,10,13,Mineral,-,-0.0384533,101.404894200000,"36,78429492","0,036",,,,Fahrizal,29/09/2021 10:39,50000,"847,56",-,Approach 5,media/SRK_1_25.jpg,media/SRK_2_25.jpg,media/SRK_3_25.jpg,media/SRK_4_25.jpg,adopsipohonriau/25,
26,SRK0026GS,Keranji,Dialium kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,35,13,13,Mineral,-,-0.0384296,101.404924000000,"38,97901562","0,036",,,,Fahrizal,29/09/2021 10:46,50000,"1584,85",-,Approach 5,media/SRK_1_26.jpg,media/SRK_2_26.jpg,media/SRK_3_26.jpg,media/SRK_4_26.jpg,adopsipohonriau/26,
27,SRK0027GS,Ridan,Nephelium mangayi,Pohon Muda,icon/young_tree.svg,-,18,10,13,Mineral,-,-0.0384106,101.404771700000,"42,49884083","0,035",,,,Fahrizal,29/09/2021 10:52,50000,"176,9",-,Approach 5,media/SRK_1_27.jpg,media/SRK_2_27.jpg,media/SRK_3_27.jpg,media/SRK_4_27.jpg,adopsipohonriau/27,
28,SRK0028GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,20,10,13,Mineral,-,-0.0384542,101.404717800000,"46,20350728","0,035",,,,Fahrizal,29/09/2021 10:56,50000,"310,68",-,Approach 5,media/SRK_1_28.jpg,media/SRK_2_28.jpg,media/SRK_3_28.jpg,media/SRK_4_28.jpg,adopsipohonriau/28,
29,SRK0028GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,20,10,13,Mineral,-,-0.0384117,101.404626400000,"46,5116748","0,035",,,,Fahrizal,29/09/2021 11:00,50000,"306,17",-,Approach 5,media/SRK_1_29.jpg,media/SRK_2_29.jpg,media/SRK_3_29.jpg,media/SRK_4_29.jpg,adopsipohonriau/29,
30,SRK0030GS,Malapari,Pongamia Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,23,15,13,Mineral,-,-0.0384519,101.404875100000,"47,05813605","0,036",,,,Fahrizal,29/09/2021 11:06,50000,"595,11",-,Approach 5,media/SRK_1_30.jpg,media/SRK_2_30.jpg,media/SRK_3_30.jpg,media/SRK_4_30.jpg,adopsipohonriau/30,
31,SRK0030GS,Mendarahan,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,14,6,13,Mineral,-,-0.0383715,101.404835900000,"71,17636428","0,036",,,,Fahrizal,29/09/2021 11:26,50000,"76,62",-,Approach 5,media/SRK_1_31.jpg,media/SRK_2_31.jpg,media/SRK_3_31.jpg,media/SRK_4_31.jpg,adopsipohonriau/31,
32,SRK0032GS,Kedondong,Spondias dulcis,Pohon Muda,icon/young_tree.svg,-,22,15,13,Mineral,-,-0.0382599,101.405171900000,"73,19168522","0,036",,,,Fahrizal,29/09/2021 11:31,50000,"292,68",-,Approach 5,media/SRK_1_32.jpg,media/SRK_2_32.jpg,media/SRK_3_32.jpg,media/SRK_4_32.jpg,adopsipohonriau/32,
33,SRK0033GS,Mendarahan,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,33,15,13,Mineral,-,-0.0382117,101.405176700000,"72,95613651","0,036",,,,Fahrizal,29/09/2021 11:34,50000,"999,2",-,Approach 5,media/SRK_1_33.jpg,media/SRK_2_33.jpg,media/SRK_3_33.jpg,media/SRK_4_33.jpg,adopsipohonriau/33,
34,SRK0034GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,19,15,13,Mineral,-,-0.0382222,101.404833333333,"71,33866482","0,036",,,,Fahrizal,29/09/2021 11:41,50000,"269,91",-,Approach 5,media/SRK_1_34.jpg,media/SRK_2_34.jpg,media/SRK_3_34.jpg,media/SRK_4_34.jpg,adopsipohonriau/34,
35,SRK0035GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,25,16,13,Mineral,-,-0.0385,101.4048889,"71,33866482","0,036",,,,Fahrizal,29/09/2021 11:44,50000,"748,77",-,Approach 5,media/SRK_1_35.jpg,media/SRK_2_35.jpg,media/SRK_3_35.jpg,media/SRK_4_35.jpg,adopsipohonriau/35,
36,SRK0036GS,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,18,14,13,Mineral,-,-0.0383405,101.404785100000,"52,86896324","0,035",,,,Fahrizal,29/09/2021 11:48,50000,"307,98",-,Approach 5,media/SRK_1_36.jpg,media/SRK_2_36.jpg,media/SRK_3_36.jpg,media/SRK_4_36.jpg,adopsipohonriau/36,
37,SRK0037GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,44,25,13,Mineral,-,-0.0383865,101.404824800000,"54,15058171","0,036",,,,Fahrizal,29/09/2021 11:52,200000,"3540,87",-,Approach 5,media/SRK_1_37.jpg,media/SRK_2_37.jpg,media/SRK_3_37.jpg,media/SRK_4_37.jpg,adopsipohonriau/37,
38,SRK0039GS,Kedondong,Spondias dulcis,Pohon Muda,icon/young_tree.svg,-,14,20,13,Mineral,-,-0.0383086,101.404787600000,"56,80113799","0,036",,,,Fahrizal,29/09/2021 11:55,50000,"160,39",-,Approach 5,media/SRK_1_38.jpg,media/SRK_2_38.jpg,media/SRK_3_38.jpg,media/SRK_4_38.jpg,adopsipohonriau/38,
39,SRK0040GS,Pasir Pasir,Guettarda speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,27,21,13,Mineral,-,-0.0381788,101.404736200000,"51,72570938","0,035",,,,Fahrizal,29/09/2021 11:58,50000,"1254,95",-,Approach 5,media/SRK_1_39.jpg,media/SRK_2_39.jpg,media/SRK_3_39.jpg,media/SRK_4_39.jpg,adopsipohonriau/39,
40,SRK0041GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,32,25,13,Mineral,-,-0.0382327,101.404911400000,"54,41996616","0,036",,,,Fahrizal,29/09/2021 12:02,50000,"1901,71",-,Approach 5,media/SRK_1_40.jpg,media/SRK_2_40.jpg,media/SRK_3_40.jpg,media/SRK_4_40.jpg,adopsipohonriau/40,
41,SRK0042GS,Keranji,Dialium kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,37,25,13,Mineral,-,-0.0381771,101.404827500000,"50,83872522","0,036",,,,Fahrizal,29/09/2021 12:04,50000,"3344,09",-,Approach 5,media/SRK_1_41.jpg,media/SRK_2_41.jpg,media/SRK_3_41.jpg,media/SRK_4_41.jpg,adopsipohonriau/41,
42,SRK0043GS,Sendok Sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,Least Concern,47,25,13,Mineral,-,-0.0386389,101.404861111111,"50,8263636","0,035",,,,Fahrizal,29/09/2021 12:07,200000,"2482,66",-,Approach 5,media/SRK_1_42.jpg,media/SRK_2_42.jpg,media/SRK_3_42.jpg,media/SRK_4_42.jpg,adopsipohonriau/42,
43,SRK0044GS,Arang Arang,Diospyros spp,Pohon Muda,icon/young_tree.svg,Vulnerable,13,10,13,Mineral,-,-0.0380833,101.404888888888,"50,8263636","0,036",,,,Fahrizal,29/09/2021 12:10,50000,"160,16",-,Approach 5,media/SRK_1_43.jpg,media/SRK_2_43.jpg,media/SRK_3_43.jpg,media/SRK_4_43.jpg,adopsipohonriau/43,
44,SRK0045GS,Mempening,Quercus argentata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,50,15,13,Mineral,-,-0.0381389,101.404888888888,"50,8263636","0,036",,,,Fahrizal,29/09/2021 12:13,200000,"3603,11",-,Approach 5,media/SRK_1_44.jpg,media/SRK_2_44.jpg,media/SRK_3_44.jpg,media/SRK_4_44.jpg,adopsipohonriau/44,
45,SRK0046GS,Kedondong,Spondias dulcis,Pohon Muda,icon/young_tree.svg,-,8,12,13,Mineral,-,-0.038119,101.4048347,"2,962499238","0,036",,,,Fahrizal,29/09/2021 12:15,50000,"32,68",-,Approach 5,media/SRK_1_45.jpg,media/SRK_2_45.jpg,media/SRK_3_45.jpg,media/SRK_4_45.jpg,adopsipohonriau/45,
46,SRK0047GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,16,12,13,Mineral,-,-0.0380685,101.404808100000,"12,32200205","0,036",,,,Fahrizal,29/09/2021 12:18,50000,"155,22",-,Approach 5,media/SRK_1_46.jpg,media/SRK_2_46.jpg,media/SRK_3_46.jpg,media/SRK_4_46.jpg,adopsipohonriau/46,
47,SRK0048GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,20,8,13,Mineral,-,-0.0376632,101.404507200000,"6,842892063","0,035",,,,Fahrizal,29/09/2021 12:20,50000,"161,53",-,Approach 5,media/SRK_1_47.jpg,media/SRK_2_47.jpg,media/SRK_3_47.jpg,media/SRK_4_47.jpg,adopsipohonriau/47,
48,SRK0049GS,Sendok Sendok,Endospermum spp,Pohon Muda,icon/young_tree.svg,Least Concern,19,7,13,Mineral,-,-0.0376883,101.404487900000,"8,719649445","0,035",,,,Fahrizal,29/09/2021 12:23,50000,"122,33",-,Approach 5,media/SRK_1_48.jpg,media/SRK_2_48.jpg,media/SRK_3_48.jpg,media/SRK_4_48.jpg,adopsipohonriau/48,
49,SRK0051GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,23,12,13,Mineral,-,-0.0381707,101.404553600000,"60,85265954","0,035",,,,Mardianto,30/09/2021 8:08,50000,"315,21",-,Approach 5,media/SRK_1_49.jpg,media/SRK_2_49.jpg,media/SRK_3_49.jpg,media/SRK_4_49.jpg,adopsipohonriau/49,
50,SRK0052GS,Rengas,Gluta aptera,Pohon Muda,icon/young_tree.svg,-,30,13,13,Mineral,-,-0.0381012,101.404597300000,"58,17058852","0,035",,,,Okta,30/09/2021 8:18,50000,"950,29",-,Approach 5,media/SRK_1_50.jpg,media/SRK_2_50.jpg,media/SRK_3_50.jpg,media/SRK_4_50.jpg,adopsipohonriau/50,
51,SRK0053GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,17,10,13,Mineral,-,-0.038099,101.4045751,"60,68452627","0,035",,,,Mardianto,30/09/2021 8:26,50000,"146,24",-,Approach 5,media/SRK_1_51.jpg,media/SRK_2_51.jpg,media/SRK_3_51.jpg,media/SRK_4_51.jpg,adopsipohonriau/51,
52,SRK0054GS,Mahang,Macaranga spp,Pohon Muda,icon/young_tree.svg,Endangered,24,12,13,Mineral,-,-0.0380884,101.404581200000,"59,95038049","0,035",,,,Mardianto,30/09/2021 8:30,50000,"342,52",-,Approach 5,media/SRK_1_52.jpg,media/SRK_2_52.jpg,media/SRK_3_52.jpg,media/SRK_4_52.jpg,adopsipohonriau/52,
53,SRK0055GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,49,17,13,Mineral,-,-0.0377579,101.404729200000,"68,43870661","0,036",,,,Okta,30/09/2021 8:38,200000,"2998,35",-,Approach 5,media/SRK_1_53.jpg,media/SRK_2_53.jpg,media/SRK_3_53.jpg,media/SRK_4_53.jpg,adopsipohonriau/53,
54,SRK0056GS,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,39,15,13,Mineral,-,-0.0385154,101.404566400000,"53,92910223","0,035",,,,Mardianto,30/09/2021 8:52,50000,"1490,17",-,Approach 5,media/SRK_1_54.jpg,media/SRK_2_54.jpg,media/SRK_3_54.jpg,media/SRK_4_54.jpg,adopsipohonriau/54,
55,SRK0057GS,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,27,15,13,Mineral,-,-0.0385369,101.404514500000,"57,66235423","0,035",,,,Okta,30/09/2021 8:58,50000,"726,94",-,Approach 5,media/SRK_1_55.jpg,media/SRK_2_55.jpg,media/SRK_3_55.jpg,media/SRK_4_55.jpg,adopsipohonriau/55,
56,SRK0058GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,21,11,13,Mineral,-,-0.0385656,101.404556500000,"48,79929012","0,035",,,,Mardianto,30/09/2021 9:08,50000,"375,04",-,Approach 5,media/SRK_1_56.jpg,media/SRK_2_56.jpg,media/SRK_3_56.jpg,media/SRK_4_56.jpg,adopsipohonriau/56,
57,SRK0059GS,Marsawa,Anisoptera Marginata,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,47,18,13,Mineral,-,-0.0385785,101.404658600000,"55,65936979","0,035",,,,Okta,30/09/2021 9:13,200000,"2776,29",-,Approach 5,media/SRK_1_57.jpg,media/SRK_2_57.jpg,media/SRK_3_57.jpg,media/SRK_4_57.jpg,adopsipohonriau/57,
58,SRK0060GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,26,15,13,Mineral,-,-0.0388999,101.404521200000,"58,33715123","0,035",,,,Mardianto,30/09/2021 9:21,50000,"770,18",-,Approach 5,media/SRK_1_58.jpg,media/SRK_2_58.jpg,media/SRK_3_58.jpg,media/SRK_4_58.jpg,adopsipohonriau/58,
59,SRK0061GS,Mahang,Macaranga spp,Pohon Dewasa,icon/mature_tree.svg,Endangered,51,23,13,Mineral,-,-0.0389178,101.404677000000,"50,60660234","0,035",,,,Okta,30/09/2021 9:29,200000,"2814,84",-,Approach 5,media/SRK_1_59.jpg,media/SRK_2_59.jpg,media/SRK_3_59.jpg,media/SRK_4_59.jpg,adopsipohonriau/59,
60,SRK0062GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,24,15,13,Mineral,-,-0.0388903,101.404686700000,"55,33612862","0,035",,,,Mardianto,30/09/2021 9:34,50000,"658,78",-,Approach 5,media/SRK_1_60.jpg,media/SRK_2_60.jpg,media/SRK_3_60.jpg,media/SRK_4_60.jpg,adopsipohonriau/60,
61,SRK0063GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,19,14,13,Mineral,-,-0.0388881,101.404642500000,"60,55723176","0,035",,,,Okta,30/09/2021 9:38,50000,"390,35",-,Approach 5,media/SRK_1_61.jpg,media/SRK_2_61.jpg,media/SRK_3_61.jpg,media/SRK_4_61.jpg,adopsipohonriau/61,
62,SRK0064GS,Cempedak Hutan,Artocarpus heterophyllus,Pohon Muda,icon/young_tree.svg,-,30,17,13,Mineral,-,-0.038927,101.404604,"60,57409199","0,035",,,,Mardianto,30/09/2021 9:44,50000,"980,05",-,Approach 5,media/SRK_1_62.jpg,media/SRK_2_62.jpg,media/SRK_3_62.jpg,media/SRK_4_62.jpg,adopsipohonriau/62,
63,SRK0065GS,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,Least Concern,15,10,13,Mineral,-,-0.0388204,101.404633800000,"58,1135167","0,035",,,,Okta,30/09/2021 9:48,50000,"214,82",-,Approach 5,media/SRK_1_63.jpg,media/SRK_2_63.jpg,media/SRK_3_63.jpg,media/SRK_4_63.jpg,adopsipohonriau/63,
64,SRK0066GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,18,13,13,Mineral,-,-0.0388981,101.404739800000,"43,9844113","0,035",,,,Marsianto,30/09/2021 9:56,50000,"326,74",-,Approach 5,media/SRK_1_64.jpg,media/SRK_2_64.jpg,media/SRK_3_64.jpg,media/SRK_4_64.jpg,adopsipohonriau/64,
65,SRK0067GS,Cempedak Hutan,Artocarpus heterophyllus,Pohon Muda,icon/young_tree.svg,-,35,17,13,Mineral,-,-0.0389378,101.404778700000,"54,04918789","0,035",,,,Okta,30/09/2021 10:01,50000,"1324,12",-,Approach 5,media/SRK_1_65.jpg,media/SRK_2_65.jpg,media/SRK_3_65.jpg,media/SRK_4_65.jpg,adopsipohonriau/65,
66,SRK0068GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,30,20,13,Mineral,-,-0.0390027,101.404749700000,"51,91426984","0,035",,,,Mardianto,30/09/2021 10:05,50000,"1348,49",-,Approach 5,media/SRK_1_66.jpg,media/SRK_2_66.jpg,media/SRK_3_66.jpg,media/SRK_4_66.jpg,adopsipohonriau/66,
